tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820446719150292993,0,2835,7431633,139602,2017-01-15 01:45:15
820314633777061888,3564,622,7431633,139602,2017-01-14 17:00:24
820078625395449857,21172,6888,7431633,139602,2017-01-14 01:22:35
820013781606658049,0,1301,7431633,139602,2017-01-13 21:04:55
819952236453363712,5681,1301,7431633,139602,2017-01-13 17:00:21
819924195358416896,13745,5312,7431633,139602,2017-01-13 15:08:56
819711362133872643,14391,3442,7431633,139602,2017-01-13 01:03:12
819588359383371776,10216,2158,7431633,139602,2017-01-12 16:54:26
819347104292290561,7722,1324,7431633,139602,2017-01-12 00:55:47
819238181065359361,2437,444,7431633,139602,2017-01-11 17:42:57
819227688460238848,24677,7338,7431633,139602,2017-01-11 17:01:16
819015337530290176,0,40256,7431633,139602,2017-01-11 02:57:27
819015331746349057,0,20748,7431633,139602,2017-01-11 02:57:26
819006400881917954,48254,20748,7431633,139602,2017-01-11 02:21:57
819004803107983360,92344,40256,7431633,139602,2017-01-11 02:15:36
818646164899774465,0,22903,7431633,139602,2017-01-10 02:30:30
818627210458333184,23721,8173,7431633,139602,2017-01-10 01:15:10
818614493328580609,10546,2838,7431633,139602,2017-01-10 00:24:38
818588835076603904,0,6745,7431633,139602,2017-01-09 22:42:41
818536468981415936,11664,2721,7431633,139602,2017-01-09 19:14:36
818307523543449600,0,8928,7431633,139602,2017-01-09 04:04:51
818259473185828864,11790,2515,7431633,139602,2017-01-09 00:53:55
818145370475810820,13147,2853,7431633,139602,2017-01-08 17:20:31
817908911860748288,5182,866,7431633,139602,2017-01-08 01:40:55
817827839487737858,55496,29816,7431633,139602,2017-01-07 20:18:46
817777686764523521,11455,2937,7431633,139602,2017-01-07 16:59:28
817536400337801217,12626,3334,7431633,139602,2017-01-07 01:00:41
817502432452313088,0,3721,7431633,139602,2017-01-06 22:45:43
817423860136083457,36644,16442,7431633,139602,2017-01-06 17:33:29
817415592588222464,6013,1060,7431633,139602,2017-01-06 17:00:38
817181837579653120,0,9346,7431633,139602,2017-01-06 01:31:47
817171292965273600,9334,2211,7431633,139602,2017-01-06 00:49:53
817120970343411712,13023,2883,7431633,139602,2017-01-05 21:29:55
817056546584727552,9181,1817,7431633,139602,2017-01-05 17:13:55
816829038950027264,0,5189,7431633,139602,2017-01-05 02:09:53
816816676327063552,10704,2238,7431633,139602,2017-01-05 01:20:46
816697700272001025,10500,2432,7431633,139602,2017-01-04 17:27:59
816450570814898180,32746,8928,7431633,139602,2017-01-04 01:05:59
816336735214911488,9208,2149,7431633,139602,2017-01-03 17:33:39
816091915477250048,9567,2369,7431633,139602,2017-01-03 01:20:49
816062466425819140,0,1144,7431633,139602,2017-01-02 23:23:48
816014286006976512,0,5845,7431633,139602,2017-01-02 20:12:21
815990720817401858,5359,1144,7431633,139602,2017-01-02 18:38:42
815966073409433600,24038,9346,7431633,139602,2017-01-02 17:00:46
815745968457060357,0,4553,7431633,139602,2017-01-02 02:26:09
815736392542261248,10542,2503,7431633,139602,2017-01-02 01:48:06
815639385530101762,8807,1812,7431633,139602,2017-01-01 19:22:38
815390420867969024,11094,4190,7431633,139602,2017-01-01 02:53:20
814986499976527872,8180,1424,7431633,139602,2016-12-31 00:08:17
814638523311648768,12091,2979,7431633,139602,2016-12-30 01:05:33
814578408554463233,0,6392,7431633,139602,2016-12-29 21:06:41
814530161257443328,9292,2040,7431633,139602,2016-12-29 17:54:58
814153002265309185,30836,9565,7431633,139602,2016-12-28 16:56:16
813944609378369540,0,3525,7431633,139602,2016-12-28 03:08:11
813910438903693312,9966,2070,7431633,139602,2016-12-28 00:52:25
813812741911748608,38964,15425,7431633,139602,2016-12-27 18:24:12
813800681631023104,8956,1935,7431633,139602,2016-12-27 17:36:16
813217897535406080,20042,8036,7431633,139602,2016-12-26 03:00:30
813202720496779264,9853,1978,7431633,139602,2016-12-26 02:00:11
813187593374461952,21274,4807,7431633,139602,2016-12-26 01:00:05
813172488309972993,10014,2108,7431633,139602,2016-12-26 00:00:03
813157409116065792,8324,2445,7431633,139602,2016-12-25 23:00:08
813142292504645637,9032,2597,7431633,139602,2016-12-25 22:00:04
813130366689148928,4793,488,7431633,139602,2016-12-25 21:12:41
813127251579564032,12731,3447,7431633,139602,2016-12-25 21:00:18
813112105746448384,11089,3037,7431633,139602,2016-12-25 20:00:07
813096984823349248,11286,3973,7431633,139602,2016-12-25 19:00:02
813081950185472002,10595,3047,7431633,139602,2016-12-25 18:00:17
813066809284972545,8545,2146,7431633,139602,2016-12-25 17:00:08
813051746834595840,22489,8076,7431633,139602,2016-12-25 16:00:16
812781120811126785,8134,2105,7431633,139602,2016-12-24 22:04:54
812747805718642688,0,7641,7431633,139602,2016-12-24 19:52:31
812709060537683968,7118,1572,7431633,139602,2016-12-24 17:18:34
812503143955202048,6528,1349,7431633,139602,2016-12-24 03:40:19
812466873996607488,8586,2119,7431633,139602,2016-12-24 01:16:12
812372279581671427,14710,4038,7431633,139602,2016-12-23 19:00:19
811985624773361665,7795,1547,7431633,139602,2016-12-22 17:23:53
811744202451197953,8108,1777,7431633,139602,2016-12-22 01:24:33
811647686436880384,5994,819,7431633,139602,2016-12-21 19:01:02
811627233043480576,13739,3450,7431633,139602,2016-12-21 17:39:46
811386762094317568,22446,7051,7431633,139602,2016-12-21 01:44:13
810984652412424192,5723,1579,7431633,139602,2016-12-19 23:06:23
810896069567610880,9722,1972,7431633,139602,2016-12-19 17:14:23
810657578271330305,11774,2917,7431633,139602,2016-12-19 01:26:42
810284430598270976,38080,12589,7431633,139602,2016-12-18 00:43:57
810254108431155201,15773,3700,7431633,139602,2016-12-17 22:43:27
809920764300447744,16636,4306,7431633,139602,2016-12-17 00:38:52
809808892968534016,0,5410,7432292,139603,2016-12-16 17:14:20
809448704142938112,7440,1619,7431633,139602,2016-12-15 17:23:04
809220051211603969,21418,6200,7431633,139602,2016-12-15 02:14:29
809084759137812480,14201,3863,7431633,139602,2016-12-14 17:16:53
808838249661788160,10850,3357,7431633,139602,2016-12-14 00:57:20
808733504066486276,8498,2391,7431633,139602,2016-12-13 18:01:07
808501579447930884,12127,2872,7431633,139602,2016-12-13 02:39:32
808344865868283904,45675,22903,7431633,139602,2016-12-12 16:16:49
808134635716833280,0,6571,7431633,139602,2016-12-12 02:21:26
808106460588765185,9368,2422,7431633,139602,2016-12-12 00:29:28
808001312164028416,13519,3902,7431633,139602,2016-12-11 17:31:39
807621403335917568,15661,4064,7431633,139602,2016-12-10 16:22:02
807106840509214720,127649,61334,7431633,139602,2016-12-09 06:17:20
807059379405148160,0,8090,7431633,139602,2016-12-09 03:08:45
807010152071229440,14014,4222,7431633,139602,2016-12-08 23:53:08
806629075125202948,80773,38481,7431633,139602,2016-12-07 22:38:52
806620845233815552,0,6094,7431633,139602,2016-12-07 22:06:10
806576416489959424,5212,2122,7431633,139602,2016-12-07 19:09:37
806542213899489280,10979,2614,7431633,139602,2016-12-07 16:53:43
806242860592926720,0,12914,7431633,139602,2016-12-06 21:04:11
806219024703037440,6902,1319,7431633,139602,2016-12-06 19:29:28
805958939288408065,0,5938,7431633,139602,2016-12-06 02:15:59
805932879469572096,8886,2110,7431633,139602,2016-12-06 00:32:26
805826884734976000,7082,2021,7431633,139602,2016-12-05 17:31:15
805823200554876929,0,8885,7431633,139602,2016-12-05 17:16:37
805520635690676224,6165,1820,7431633,139602,2016-12-04 21:14:20
805487436403003392,9427,2798,7431633,139602,2016-12-04 19:02:24
805207613751304193,8388,1885,7431633,139602,2016-12-04 00:30:29
804738756058218496,14775,4252,7431633,139602,2016-12-02 17:27:25
804475857670639616,6608,2220,7431633,139602,2016-12-02 00:02:45
804413760345620481,0,3559,7431633,139602,2016-12-01 19:56:00
804026241225523202,48012,17911,7431633,139602,2016-11-30 18:16:08
803773340896923648,10808,3059,7431633,139602,2016-11-30 01:31:12
803692223237865472,0,8201,7431633,139602,2016-11-29 20:08:52
803638050916102144,11811,4572,7431633,139602,2016-11-29 16:33:36
803380650405482500,8339,2052,7431633,139602,2016-11-28 23:30:47
803321560782307329,0,5878,7431633,139602,2016-11-28 19:35:59
803276597545603072,10783,2731,7431633,139602,2016-11-28 16:37:19
802952499103731712,9718,2220,7431633,139602,2016-11-27 19:09:28
802624713319034886,0,3235,7431633,139602,2016-11-26 21:26:58
802600418706604034,7659,1626,7431633,139602,2016-11-26 19:50:26
802572683846291456,9616,2763,7431633,139602,2016-11-26 18:00:13
802323869084381190,17488,6453,7431633,139602,2016-11-26 01:31:31
802265048156610565,7107,1507,7431633,139602,2016-11-25 21:37:47
802239329049477120,9776,2877,7431633,139602,2016-11-25 19:55:35
802185808107208704,0,294,7431633,139602,2016-11-25 16:22:55
801958328846974976,8313,1886,7431633,139602,2016-11-25 01:18:59
801854953262350336,1892,259,7431633,139602,2016-11-24 18:28:13
801538201127157760,8827,2275,7431633,139602,2016-11-23 21:29:33
801285448605831168,6522,919,7431633,139602,2016-11-23 04:45:12
801167903437357056,26372,6571,7431633,139602,2016-11-22 20:58:07
801127390143516673,0,4391,7431633,139602,2016-11-22 18:17:08
801115127852503040,8707,2311,7431633,139602,2016-11-22 17:28:25
800859414831898624,743,107,7431633,139602,2016-11-22 00:32:18
800855607700029440,0,1804,7431633,139602,2016-11-22 00:17:10
800751577355128832,11295,3065,7431633,139602,2016-11-21 17:23:47
800513324630806528,14137,3325,7431633,139602,2016-11-21 01:37:04
800459316964663297,10183,2392,7431633,139602,2016-11-20 22:02:27
800443802682937345,0,4771,7431633,139602,2016-11-20 21:00:48
800388270626521089,12014,3106,7431633,139602,2016-11-20 17:20:08
800188575492947969,0,4355,7431633,139602,2016-11-20 04:06:37
800141422401830912,16477,2835,7431633,139602,2016-11-20 00:59:15
800018252395122689,30572,14564,7431634,139602,2016-11-19 16:49:49
799774291445383169,0,5178,7431634,139602,2016-11-19 00:40:24
799757965289017345,9053,2392,7431634,139602,2016-11-18 23:35:32
799422933579902976,8657,2116,7431634,139602,2016-11-18 01:24:14
799308762079035393,0,6121,7431634,139602,2016-11-17 17:50:33
799297110730567681,10679,3065,7431634,139602,2016-11-17 17:04:16
799063482566066176,8723,2726,7431634,139602,2016-11-17 01:35:54
798933969379225600,14175,4952,7431634,139602,2016-11-16 17:01:16
798925684722855936,8002,1590,7431634,139602,2016-11-16 16:28:21
798705661114773508,0,7303,7431634,139602,2016-11-16 01:54:03
798701998996647937,0,8632,7431633,139602,2016-11-16 01:39:30
798697898615730177,0,7196,7431633,139602,2016-11-16 01:23:12
798694562394996736,0,5484,7431633,139602,2016-11-16 01:09:57
798686750113755136,0,2574,7432292,139603,2016-11-16 00:38:54
798682547630837760,0,5223,7431633,139602,2016-11-16 00:22:12
798673117451325440,0,6133,7431633,139602,2016-11-15 23:44:44
798665375516884993,0,4298,7431633,139602,2016-11-15 23:13:58
798644042770751489,0,2047,7431633,139602,2016-11-15 21:49:12
798628517273620480,0,2172,7431633,139602,2016-11-15 20:47:30
798585098161549313,0,6304,7431633,139602,2016-11-15 17:54:59
798576900688019456,0,6486,7431633,139602,2016-11-15 17:22:24
798340744599797760,0,3719,7431633,139602,2016-11-15 01:44:00
798209839306514432,11186,2831,7431633,139602,2016-11-14 17:03:50
797971864723324932,12552,3471,7431633,139602,2016-11-14 01:18:12
797545162159308800,15622,5373,7431633,139602,2016-11-12 21:02:38
797236660651966464,21545,7335,7431633,139602,2016-11-12 00:36:46
797165961484890113,248,29,7431633,139602,2016-11-11 19:55:50
796904159865868288,0,9832,7431633,139602,2016-11-11 02:35:32
796865951799083009,8271,2105,7431633,139602,2016-11-11 00:03:42
796759840936919040,12791,3380,7431633,139602,2016-11-10 17:02:03
796563435802726400,0,8073,7431633,139602,2016-11-10 04:01:37
796484825502875648,8167,1949,7431633,139602,2016-11-09 22:49:15
796387464403357696,11851,4606,7431633,139602,2016-11-09 16:22:22
796177847564038144,0,15828,7431633,139602,2016-11-09 02:29:25
796149749086875649,34859,15828,7431633,139602,2016-11-09 00:37:46
796125600683540480,5319,1972,7431633,139602,2016-11-08 23:01:49
796116448414461957,9796,2680,7431633,139602,2016-11-08 22:25:27
796080075804475393,9107,2569,7431633,139602,2016-11-08 20:00:55
796031486298386433,11636,4077,7431633,139602,2016-11-08 16:47:50
795464331001561088,53672,26340,7431633,139602,2016-11-07 03:14:10
795400264262053889,10889,3170,7431633,139602,2016-11-06 22:59:35
795076730285391872,17492,6002,7431633,139602,2016-11-06 01:33:58
794983741416415232,0,3728,7431633,139602,2016-11-05 19:24:28
794926597468000259,11075,2556,7431633,139602,2016-11-05 15:37:24
794355576146903043,0,11369,7431633,139602,2016-11-04 01:48:22
794332329137291264,10310,2927,7431633,139602,2016-11-04 00:15:59
794205286408003585,9900,3657,7431633,139602,2016-11-03 15:51:10
793962221541933056,18135,5410,7431633,139602,2016-11-02 23:45:19
793845145112371200,9909,2077,7431633,139602,2016-11-02 16:00:06
793614319594401792,0,3446,7431633,139602,2016-11-02 00:42:53
793601777308463104,8592,1812,7431633,139602,2016-11-01 23:53:02
793500921481273345,11515,2633,7431633,139602,2016-11-01 17:12:16
793286476301799424,26527,10178,7431633,139602,2016-11-01 03:00:09
793271401113350145,9318,2618,7431633,139602,2016-11-01 02:00:14
793256262322548741,21532,9216,7431633,139602,2016-11-01 01:00:05
793241302385262592,11335,3623,7431633,139602,2016-11-01 00:00:38
793226087023144960,10606,3163,7431633,139602,2016-10-31 23:00:11
793210959003287553,9625,3111,7431633,139602,2016-10-31 22:00:04
793195938047070209,16450,6217,7431633,139602,2016-10-31 21:00:23
793180763617361921,7452,2200,7431633,139602,2016-10-31 20:00:05
793165685325201412,10128,3080,7431633,139602,2016-10-31 19:00:10
793150605191548928,6641,1886,7431633,139602,2016-10-31 18:00:14
793135492858580992,6965,2763,7431633,139602,2016-10-31 17:00:11
793120401413079041,13673,4328,7431633,139602,2016-10-31 16:00:13
792913359805018113,15444,4440,7431633,139602,2016-10-31 02:17:31
792883833364439040,12198,4727,7431633,139602,2016-10-31 00:20:11
792773781206999040,7911,1858,7431633,139602,2016-10-30 17:02:53
792394556390137856,14504,4738,7431633,139602,2016-10-29 15:55:58
792050063153438720,7733,1987,7431633,139602,2016-10-28 17:07:05
791821351946420224,0,23240,7431633,139602,2016-10-28 01:58:16
791784077045166082,0,10652,7431633,139602,2016-10-27 23:30:09
791780927877898241,0,4201,7431633,139602,2016-10-27 23:17:38
791774931465953280,48628,24523,7431633,139602,2016-10-27 22:53:48
791672322847637504,12665,3446,7431633,139602,2016-10-27 16:06:04
791406955684368384,14143,4553,7431633,139602,2016-10-26 22:31:36
791312159183634433,9463,2811,7431633,139602,2016-10-26 16:14:55
791026214425268224,0,4552,7431633,139602,2016-10-25 21:18:40
790987426131050500,10660,2363,7431633,139602,2016-10-25 18:44:32
790946055508652032,17896,5189,7431633,139602,2016-10-25 16:00:09
790723298204217344,0,2561,7431633,139602,2016-10-25 01:14:59
790698755171364864,8830,2105,7431633,139602,2016-10-24 23:37:28
790581949425475584,22259,7934,7431633,139602,2016-10-24 15:53:19
790337589677002753,8428,2062,7431633,139602,2016-10-23 23:42:19
790277117346975746,13504,3525,7431633,139602,2016-10-23 19:42:02
790227638568808452,0,3945,7431633,139602,2016-10-23 16:25:25
789986466051088384,9961,2561,7431633,139602,2016-10-23 00:27:05
789960241177853952,0,4582,7431633,139602,2016-10-22 22:42:52
789903600034189313,11203,4559,7431633,139602,2016-10-22 18:57:48
789628658055020548,8098,1970,7431633,139602,2016-10-22 00:45:17
789599242079838210,7291,2140,7431633,139602,2016-10-21 22:48:24
789530877013393408,12674,3728,7431633,139602,2016-10-21 18:16:44
789314372632018944,9265,2546,7431633,139602,2016-10-21 03:56:25
789280767834746880,0,5464,7431633,139602,2016-10-21 01:42:53
789268448748703744,9812,2847,7431633,139602,2016-10-21 00:53:56
789137962068021249,10452,3087,7431633,139602,2016-10-20 16:15:26
788908386943430656,29501,13678,7431633,139602,2016-10-20 01:03:11
788765914992902144,29534,11369,7431633,139602,2016-10-19 15:37:03
788552643979468800,0,7952,7431633,139602,2016-10-19 01:29:35
788412144018661376,16792,5854,7431633,139602,2016-10-18 16:11:17
788178268662984705,7792,2338,7431633,139602,2016-10-18 00:41:57
788150585577050112,6632,1439,7431633,139602,2016-10-17 22:51:57
788070120937619456,0,3774,7431633,139602,2016-10-17 17:32:13
788039637453406209,6611,1461,7431633,139602,2016-10-17 15:31:05
787810552592695296,9346,3367,7431633,139602,2016-10-17 00:20:47
787717603741622272,10994,3072,7431633,139602,2016-10-16 18:11:26
787397959788929025,11667,3128,7431633,139602,2016-10-15 21:01:17
787322443945877504,8386,1923,7431633,139602,2016-10-15 16:01:13
787111942498508800,0,7401,7431633,139602,2016-10-15 02:04:45
786963064373534720,28609,8822,7431633,139602,2016-10-14 16:13:10
786729988674449408,0,2663,7431633,139602,2016-10-14 00:47:00
786709082849828864,19558,6716,7431633,139602,2016-10-13 23:23:56
786664955043049472,11478,2829,7431633,139602,2016-10-13 20:28:35
786595970293370880,10117,3411,7431633,139602,2016-10-13 15:54:28
786363235746385920,11733,3869,7431633,139602,2016-10-13 00:29:39
786286427768250368,8581,3155,7431633,139602,2016-10-12 19:24:27
786233965241827333,16460,5263,7431633,139602,2016-10-12 15:55:59
786051337297522688,1549,169,7431633,139602,2016-10-12 03:50:17
786036967502913536,0,7791,7431633,139602,2016-10-12 02:53:11
785927819176054784,12219,3485,7431633,139602,2016-10-11 19:39:28
785872687017132033,7186,2016,7431633,139602,2016-10-11 16:00:24
785639753186217984,8401,2449,7431633,139602,2016-10-11 00:34:48
785533386513321988,9793,2211,7431633,139602,2016-10-10 17:32:08
785515384317313025,6547,1385,7431633,139602,2016-10-10 16:20:36
785264754247995392,7805,1801,7431633,139602,2016-10-09 23:44:41
785170936622350336,13014,5357,7431633,139602,2016-10-09 17:31:53
784826020293709826,10895,3559,7431633,139602,2016-10-08 18:41:19
784517518371221505,9647,2791,7431633,139602,2016-10-07 22:15:26
784431430411685888,6120,1414,7431633,139602,2016-10-07 16:33:21
784183165795655680,21605,8885,7431633,139602,2016-10-07 00:06:50
784057939640352768,32121,12283,7431633,139602,2016-10-06 15:49:14
783839966405230592,32272,11906,7431633,139602,2016-10-06 01:23:05
783821107061198850,7911,2161,7431633,139602,2016-10-06 00:08:09
783695101801398276,11222,3547,7431633,139602,2016-10-05 15:47:27
783466772167098368,9067,2480,7431633,139602,2016-10-05 00:40:09
783391753726550016,18116,6065,7431633,139602,2016-10-04 19:42:03
783347506784731136,0,6166,7431633,139602,2016-10-04 16:46:14
783334639985389568,31392,12914,7431633,139602,2016-10-04 15:55:06
783085703974514689,8741,2444,7431633,139602,2016-10-03 23:25:55
782969140009107456,25892,8090,7431633,139602,2016-10-03 15:42:44
782747134529531904,8021,1535,7431633,139602,2016-10-03 01:00:34
782722598790725632,18533,5938,7431633,139602,2016-10-02 23:23:04
782598640137187329,8347,2060,7431633,139602,2016-10-02 15:10:30
782305867769217024,17896,6135,7431633,139602,2016-10-01 19:47:08
782021823840026624,0,6864,7431633,139602,2016-10-01 00:58:26
781955203444699136,11927,3696,7431633,139602,2016-09-30 20:33:43
781661882474196992,11213,2979,7431633,139602,2016-09-30 01:08:10
781655249211752448,4294,1236,7431633,139602,2016-09-30 00:41:48
781524693396357120,22268,6094,7431633,139602,2016-09-29 16:03:01
781308096455073793,7650,2795,7431633,139602,2016-09-29 01:42:20
781251288990355457,9058,2311,7431633,139602,2016-09-28 21:56:36
781163403222056960,10473,3002,7431633,139602,2016-09-28 16:07:23
780931614150983680,23209,8073,7431633,139602,2016-09-28 00:46:20
780858289093574656,7715,2192,7431633,139602,2016-09-27 19:54:58
780800785462489090,5916,1428,7431633,139602,2016-09-27 16:06:28
780601303617732608,12957,3657,7432292,139603,2016-09-27 02:53:48
780543529827336192,6759,1905,7431633,139602,2016-09-26 23:04:13
780496263422808064,0,4077,7431633,139602,2016-09-26 19:56:24
780476555013349377,0,128,7431633,139602,2016-09-26 18:38:05
780459368902959104,5667,1175,7431633,139602,2016-09-26 17:29:48
780192070812196864,9332,2456,7431633,139602,2016-09-25 23:47:39
780092040432480260,0,2526,7431633,139602,2016-09-25 17:10:10
780074436359819264,13140,5493,7431633,139602,2016-09-25 16:00:13
779834332596887552,20376,7791,7431633,139602,2016-09-25 00:06:08
779377524342161408,9452,3419,7431633,139602,2016-09-23 17:50:56
779124354206535695,0,20227,7431633,139602,2016-09-23 01:04:56
779123168116150273,12663,3994,7431633,139602,2016-09-23 01:00:13
779056095788752897,15867,4964,7431633,139602,2016-09-22 20:33:42
778990705243029504,21491,7987,7431633,139602,2016-09-22 16:13:51
778774459159379968,0,10942,7431633,139602,2016-09-22 01:54:34
778764940568104960,918,403,7432292,139603,2016-09-22 01:16:45
778748913645780993,7396,1465,7431633,139602,2016-09-22 00:13:04
778650543019483137,6192,1638,7431633,139602,2016-09-21 17:42:10
778624900596654080,4990,1114,7431633,139602,2016-09-21 16:00:17
778408200802557953,14626,4774,7431633,139602,2016-09-21 01:39:11
778396591732486144,0,13447,7431633,139602,2016-09-21 00:53:04
778383385161035776,6250,1209,7431633,139602,2016-09-21 00:00:35
778286810187399168,11141,3632,7431633,139602,2016-09-20 17:36:50
778039087836069888,9091,2890,7431633,139602,2016-09-20 01:12:28
778027034220126208,7027,1780,7431633,139602,2016-09-20 00:24:34
777953400541634568,0,3865,7431633,139602,2016-09-19 19:31:59
777885040357281792,6812,1807,7431633,139602,2016-09-19 15:00:20
777684233540206592,12037,3235,7431633,139602,2016-09-19 01:42:24
777641927919427584,0,4663,7431633,139602,2016-09-18 22:54:18
777621514455814149,9407,2735,7431633,139602,2016-09-18 21:33:11
777189768882946048,15330,4751,7431633,139602,2016-09-17 16:57:35
776819012571455488,0,15084,7432292,139603,2016-09-16 16:24:19
776813020089548800,5227,1325,7431633,139602,2016-09-16 16:00:31
776477788987613185,9469,3073,7431633,139602,2016-09-15 17:48:25
776249906839351296,0,10044,7431633,139602,2016-09-15 02:42:54
776218204058357768,32117,17513,7431633,139602,2016-09-15 00:36:55
776201521193218049,10270,2765,7431633,139602,2016-09-14 23:30:38
776113305656188928,12576,4771,7431633,139602,2016-09-14 17:40:06
776088319444877312,1964,166,7431633,139602,2016-09-14 16:00:49
775898661951791106,0,18008,7431633,139602,2016-09-14 03:27:11
775842724423557120,12547,2935,7431633,139602,2016-09-13 23:44:54
775733305207554048,14808,4391,7431633,139602,2016-09-13 16:30:07
775729183532220416,13819,5003,7431633,139602,2016-09-13 16:13:44
775364825476165632,7959,3258,7431633,139602,2016-09-12 16:05:54
775350846108426240,10861,4283,7431633,139602,2016-09-12 15:10:21
775085132600442880,16634,5178,7431633,139602,2016-09-11 21:34:30
774757898236878852,9138,1939,7431633,139602,2016-09-10 23:54:11
774639387460112384,7189,1904,7431633,139602,2016-09-10 16:03:16
774314403806253056,23277,6121,7431633,139602,2016-09-09 18:31:54
773985732834758656,11492,4250,7431633,139602,2016-09-08 20:45:53
773922284943896577,6839,1894,7431633,139602,2016-09-08 16:33:46
773704687002451968,7065,1792,7431633,139602,2016-09-08 02:09:06
773670353721753600,5689,1418,7431633,139602,2016-09-07 23:52:41
773547596996571136,23590,6745,7431633,139602,2016-09-07 15:44:53
773336787167145985,0,5574,7431633,139602,2016-09-07 01:47:12
773308824254029826,24841,8175,7431633,139602,2016-09-06 23:56:05
773247561583001600,10070,3510,7431633,139602,2016-09-06 19:52:39
773191612633579521,10678,4496,7431633,139602,2016-09-06 16:10:20
772877495989305348,9166,4234,7431633,139602,2016-09-05 19:22:09
772826264096874500,8528,2544,7431633,139602,2016-09-05 15:58:34
772615324260794368,0,3690,7431633,139602,2016-09-05 02:00:22
772581559778025472,6920,1846,7431633,139602,2016-09-04 23:46:12
772193107915964416,6416,1511,7431633,139602,2016-09-03 22:02:38
772152991789019136,4040,1226,7431633,139602,2016-09-03 19:23:13
772117678702071809,4011,804,7431633,139602,2016-09-03 17:02:54
772114945936949249,2897,516,7431633,139602,2016-09-03 16:52:02
772102971039580160,4285,1011,7431633,139602,2016-09-03 16:04:27
771908950375665664,7027,2075,7431633,139602,2016-09-03 03:13:29
771770456517009408,12825,3719,7431633,139602,2016-09-02 18:03:10
771500966810099713,8841,2869,7431633,139602,2016-09-02 00:12:18
771380798096281600,11246,5574,7431633,139602,2016-09-01 16:14:48
771171053431250945,0,8268,7431633,139602,2016-09-01 02:21:21
771136648247640064,9823,3200,7431633,139602,2016-09-01 00:04:38
771102124360998913,6655,1567,7431633,139602,2016-08-31 21:47:27
771014301343748096,7343,1807,7432292,139603,2016-08-31 15:58:28
771004394259247104,0,240,7431633,139602,2016-08-31 15:19:06
770787852854652928,5297,1334,7431633,139602,2016-08-31 00:58:39
770772759874076672,5550,1542,7431633,139602,2016-08-30 23:58:40
770655142660169732,7816,1899,7431633,139602,2016-08-30 16:11:18
770414278348247044,6719,2251,7431633,139602,2016-08-30 00:14:12
770293558247038976,6662,1627,7431633,139602,2016-08-29 16:14:30
770093767776997377,0,3317,7431633,139602,2016-08-29 03:00:36
770069151037685760,8102,2515,7431633,139602,2016-08-29 01:22:47
769940425801170949,33595,10557,7431633,139602,2016-08-28 16:51:16
769695466921623552,6819,1811,7431633,139602,2016-08-28 00:37:54
769335591808995329,0,8393,7431633,139602,2016-08-27 00:47:53
769212283578875904,5756,1871,7431633,139602,2016-08-26 16:37:54
768970937022709760,15387,7141,7431633,139602,2016-08-26 00:38:52
768909767477751808,0,2951,7431633,139602,2016-08-25 20:35:48
768855141948723200,4476,970,7431633,139602,2016-08-25 16:58:45
768609597686943744,4392,1325,7431633,139602,2016-08-25 00:43:02
768596291618299904,5358,1391,7431633,139602,2016-08-24 23:50:10
768554158521745409,0,6355,7431633,139602,2016-08-24 21:02:45
768473857036525572,14546,3736,7431633,139602,2016-08-24 15:43:39
768193404517830656,11635,3865,7431633,139602,2016-08-23 21:09:14
767884188863397888,5074,1533,7431633,139602,2016-08-23 00:40:31
767754930266464257,17117,5878,7431633,139602,2016-08-22 16:06:54
767500508068192258,7996,2546,7431633,139602,2016-08-21 23:15:55
767191397493538821,13099,4155,7431633,139602,2016-08-21 02:47:37
767122157629476866,10804,3111,7431633,139602,2016-08-20 22:12:29
766864461642756096,0,6173,7431633,139602,2016-08-20 05:08:29
766793450729734144,5420,1481,7431633,139602,2016-08-20 00:26:19
766714921925144576,2782,422,7431633,139602,2016-08-19 19:14:16
766693177336135680,4311,862,7431633,139602,2016-08-19 17:47:52
766423258543644672,6429,1741,7431633,139602,2016-08-18 23:55:18
766313316352462849,7239,2050,7431633,139602,2016-08-18 16:38:26
766078092750233600,0,2832,7431633,139602,2016-08-18 01:03:45
766069199026450432,4575,943,7431633,139602,2016-08-18 00:28:24
766008592277377025,3992,537,7431633,139602,2016-08-17 20:27:34
765719909049503744,7728,2349,7431633,139602,2016-08-17 01:20:27
765669560888528897,5545,1329,7431633,139602,2016-08-16 22:00:23
765395769549590528,28141,3699,7431633,139602,2016-08-16 03:52:26
765371061932261376,7564,2351,7431633,139602,2016-08-16 02:14:15
765222098633691136,12387,3690,7431633,139602,2016-08-15 16:22:20
764857477905154048,6850,1930,7431633,139602,2016-08-14 16:13:27
764259802650378240,6454,1655,7431633,139602,2016-08-13 00:38:30
763956972077010945,788,59,7431633,139602,2016-08-12 04:35:10
763837565564780549,13459,4552,7431633,139602,2016-08-11 20:40:41
763183847194451968,5757,1605,7431633,139602,2016-08-10 01:23:03
763167063695355904,0,3288,7431633,139602,2016-08-10 00:16:21
763103485927849985,7845,2484,7431633,139602,2016-08-09 20:03:43
762699858130116608,12971,3945,7431633,139602,2016-08-08 17:19:51
762471784394268675,12020,7056,7431633,139602,2016-08-08 02:13:34
